UNIQUE_ID,NAICS_CODE,FIRM_SIZE_ALPHA,DESCRIPTION,Firms,Employment,Payroll,Receipts
212310e,21231,e,Stone Mining and Quarrying,782,4870,298973,1563042
212310f,21231,f,Stone Mining and Quarrying,246,8239,595385,3006583
212310g,21231,g,Stone Mining and Quarrying,87,7805,608175,3140938
212310h,21231,h,Stone Mining and Quarrying,1115,20914,1502533,7710563
212310i,21231,i,Stone Mining and Quarrying,60,22318,1695905,11467767
212311a,212311,a,Dimension Stone Mining and Quarrying,345,5138,317032,1433441
212311b,212311,b,Dimension Stone Mining and Quarrying,138,229,18914,112570
212311c,212311,c,Dimension Stone Mining and Quarrying,62,402,22496,91039
212311d,212311,d,Dimension Stone Mining and Quarrying,62,772,44087,195208
212311e,212311,e,Dimension Stone Mining and Quarrying,262,1403,85497,398817
212311f,212311,f,Dimension Stone Mining and Quarrying,57,1866,103245,385403
212311g,212311,g,Dimension Stone Mining and Quarrying,14,1076,60431,262389
212311h,212311,h,Dimension Stone Mining and Quarrying,333,4345,249173,1046609
212311i,212311,i,Dimension Stone Mining and Quarrying,12,793,67859,386832
212312a,212312,a,Crushed and Broken Limestone Mining and Quarrying,529,25891,1901906,11136067
212312b,212312,b,Crushed and Broken Limestone Mining and Quarrying,110,208,15511,111804
212312c,212312,c,Crushed and Broken Limestone Mining and Quarrying,72,467,27454,134231
212312d,212312,d,Crushed and Broken Limestone Mining and Quarrying,108,1452,88441,475355
212312e,212312,e,Crushed and Broken Limestone Mining and Quarrying,290,2127,131406,721390
212312f,212312,f,Crushed and Broken Limestone Mining and Quarrying,138,4592,326629,1752223
212312g,212312,g,Crushed and Broken Limestone Mining and Quarrying,55,4503,348462,1816702
212312h,212312,h,Crushed and Broken Limestone Mining and Quarrying,483,11222,806497,4290315
212312i,212312,i,Crushed and Broken Limestone Mining and Quarrying,46,14669,1095409,6845752
212313a,212313,a,Crushed and Broken Granite Mining and Quarrying,86,6061,470710,3685028
212313b,212313,b,Crushed and Broken Granite Mining and Quarrying,17,35,2332,19918
212313c,212313,c,Crushed and Broken Granite Mining and Quarrying,17,104,5272,29524
212313d,212313,d,Crushed and Broken Granite Mining and Quarrying,8,100,6447,37476
212313e,212313,e,Crushed and Broken Granite Mining and Quarrying,42,239,14051,86918
212313f,212313,f,Crushed and Broken Granite Mining and Quarrying,17,570,45591,327461
212313g,212313,g,Crushed and Broken Granite Mining and Quarrying,12,692,60884,350092
212313h,212313,h,Crushed and Broken Granite Mining and Quarrying,71,1501,120526,764471
212313i,212313,i,Crushed and Broken Granite Mining and Quarrying,15,4560,350184,2920557
212319a,212319,a,Other Crushed and Broken Stone Mining and Quarrying,293,6142,508790,2923794
212319b,212319,b,Other Crushed and Broken Stone Mining and Quarrying,103,195,12811,72706
212319c,212319,c,Other Crushed and Broken Stone Mining and Quarrying,39,256,14201,75102
212319d,212319,d,Other Crushed and Broken Stone Mining and Quarrying,51,650,41007,208109
212319e,212319,e,Other Crushed and Broken Stone Mining and Quarrying,193,1101,68019,355917
212319f,212319,f,Other Crushed and Broken Stone Mining and Quarrying,46,1211,119920,541496
212319g,212319,g,Other Crushed and Broken Stone Mining and Quarrying,29,1534,138398,711755
212319h,212319,h,Other Crushed and Broken Stone Mining and Quarrying,268,3846,326337,1609168
212319i,212319,i,Other Crushed and Broken Stone Mining and Quarrying,25,2296,182453,1314626
212320a,21232,a,"Sand, Gravel, Clay, and Ceramic and Refractory Minerals Mining and Quarrying",1701,34689,2594544,13491867
212320b,21232,b,"Sand, Gravel, Clay, and Ceramic and Refractory Minerals Mining and Quarrying",690,1207,95145,598663
212320c,21232,c,"Sand, Gravel, Clay, and Ceramic and Refractory Minerals Mining and Quarrying",309,2033,120740,602680
212320d,21232,d,"Sand, Gravel, Clay, and Ceramic and Refractory Minerals Mining and Quarrying",242,3311,218175,1006312
212320e,21232,e,"Sand, Gravel, Clay, and Ceramic and Refractory Minerals Mining and Quarrying",1241,6551,434060,2207655
212320f,21232,f,"Sand, Gravel, Clay, and Ceramic and Refractory Minerals Mining and Quarrying",267,8614,619538,2994094
212320g,21232,g,"Sand, Gravel, Clay, and Ceramic and Refractory Minerals Mining and Quarrying",114,6612,514285,2627064
212320h,21232,h,"Sand, Gravel, Clay, and Ceramic and Refractory Minerals Mining and Quarrying",1622,21777,1567883,7828813
212320i,21232,i,"Sand, Gravel, Clay, and Ceramic and Refractory Minerals Mining and Quarrying",79,12912,1026661,5663054
212321a,212321,a,Construction Sand and Gravel Mining,1520,24864,1815211,8817781
212321b,212321,b,Construction Sand and Gravel Mining,628,1095,81744,512301
212321c,212321,c,Construction Sand and Gravel Mining,283,1860,111074,546382
212321d,212321,d,Construction Sand and Gravel Mining,227,3113,202883,940277
212321e,212321,e,Construction Sand and Gravel Mining,1138,6068,395701,1998960
212321f,212321,f,Construction Sand and Gravel Mining,230,7008,507688,2278860
212321g,212321,g,Construction Sand and Gravel Mining,89,3653,271808,1333009
212321h,212321,h,Construction Sand and Gravel Mining,1457,16729,1175197,5610829
212321i,212321,i,Construction Sand and Gravel Mining,63,8135,640014,3206952
212322a,212322,a,Industrial Sand Mining,135,5612,469740,3059530
212322b,212322,b,Industrial Sand Mining,40,67,11399,73852
212322c,212322,c,Industrial Sand Mining,14,103,5811,35214
212322d,212322,d,Industrial Sand Mining,11,141,9639,48671
212322e,212322,e,Industrial Sand Mining,65,311,26849,157737
212322f,212322,f,Industrial Sand Mining,33,1277,90322,582223
212322g,212322,g,Industrial Sand Mining,19,1905,162712,929846
212322h,212322,h,Industrial Sand Mining,117,3493,279883,1669806
212322i,212322,i,Industrial Sand Mining,18,2119,189857,1389724
212324a,212324,a,Kaolin and Ball Clay Mining,16,1960,150420,733075
212324e,212324,e,Kaolin and Ball Clay Mining,4,18,947,3631
212324f,212324,f,Kaolin and Ball Clay Mining,3,139,9745,43803
212324g,212324,g,Kaolin and Ball Clay Mining,3,207,13001,54448
212324h,212324,h,Kaolin and Ball Clay Mining,10,364,23693,101882
212324i,212324,i,Kaolin and Ball Clay Mining,6,1596,126727,631193
212325a,212325,a,Clay and Ceramic and Refractory Minerals Mining,62,2253,159173,881481
212325b,212325,b,Clay and Ceramic and Refractory Minerals Mining,20,42,1763,11408
212325c,212325,c,Clay and Ceramic and Refractory Minerals Mining,10,55,3147,18555
212325d,212325,d,Clay and Ceramic and Refractory Minerals Mining,5,57,5653,17364
212325e,212325,e,Clay and Ceramic and Refractory Minerals Mining,35,154,10563,47327
212325f,212325,f,Clay and Ceramic and Refractory Minerals Mining,7,190,11783,89208
212325g,212325,g,Clay and Ceramic and Refractory Minerals Mining,10,847,66764,309761
212325h,212325,h,Clay and Ceramic and Refractory Minerals Mining,52,1191,89110,446296
212325i,212325,i,Clay and Ceramic and Refractory Minerals Mining,10,1062,70063,435185
212390a,21239,a,Other Nonmetallic Mineral Mining and Quarrying,186,9864,903951,5677076
212390b,21239,b,Other Nonmetallic Mineral Mining and Quarrying,65,109,7185,43835
212390c,21239,c,Other Nonmetallic Mineral Mining and Quarrying,22,139,10293,34256
212390d,21239,d,Other Nonmetallic Mineral Mining and Quarrying,18,246,16647,70017
212390e,21239,e,Other Nonmetallic Mineral Mining and Quarrying,105,494,34125,148108
212390f,21239,f,Other Nonmetallic Mineral Mining and Quarrying,37,1413,113392,558292
212390g,21239,g,Other Nonmetallic Mineral Mining and Quarrying,18,2505,211474,824103
212390h,21239,h,Other Nonmetallic Mineral Mining and Quarrying,160,4412,358991,1530503
212390i,21239,i,Other Nonmetallic Mineral Mining and Quarrying,26,5452,544960,4146573
212391a,212391,a,"Potash, Soda, and Borate Mineral Mining",15,3585,390516,2940532
212391e,212391,e,"Potash, Soda, and Borate Mineral Mining",5,33,1612,7047
212391h,212391,h,"Potash, Soda, and Borate Mineral Mining",7,537,67757,328840
212391i,212391,i,"Potash, Soda, and Borate Mineral Mining",8,3048,322759,2611692
212392a,212392,a,Phosphate Rock Mining,5,1611,151104,1123200
212392h,212392,h,Phosphate Rock Mining,3,371,36902,64278
212393a,212393,a,Other Chemical and Fertilizer Mineral Mining,41,2248,189966,784336
212393b,212393,b,Other Chemical and Fertilizer Mineral Mining,10,19,2255,8898
212393d,212393,d,Other Chemical and Fertilizer Mineral Mining,6,90,8915,39083
212393e,212393,e,Other Chemical and Fertilizer Mineral Mining,18,121,11916,50430
212393f,212393,f,Other Chemical and Fertilizer Mineral Mining,13,575,53377,250703
212393g,212393,g,Other Chemical and Fertilizer Mineral Mining,6,918,62272,242057
212393h,212393,h,Other Chemical and Fertilizer Mineral Mining,37,1614,127565,543190
212393i,212393,i,Other Chemical and Fertilizer Mineral Mining,4,634,62401,241146
212399a,212399,a,All Other Nonmetallic Mineral Mining,126,2420,172365,829008
212399b,212399,b,All Other Nonmetallic Mineral Mining,53,84,4732,33344
212399c,212399,c,All Other Nonmetallic Mineral Mining,16,100,6481,27421
212399d,212399,d,All Other Nonmetallic Mineral Mining,11,145,7180,29355
212399e,212399,e,All Other Nonmetallic Mineral Mining,80,329,18393,90120
212399f,212399,f,All Other Nonmetallic Mineral Mining,23,754,52097,289657
212399g,212399,g,All Other Nonmetallic Mineral Mining,10,807,56277,214418
212399h,212399,h,All Other Nonmetallic Mineral Mining,113,1890,126767,594195
212399i,212399,i,All Other Nonmetallic Mineral Mining,13,530,45598,234813
213000a,213,a,Support Activities for Mining,9716,255509,25970559,102390686
213000b,213,b,Support Activities for Mining,5537,8245,689205,3082263
213000c,213,c,Support Activities for Mining,1286,8494,616149,2585173
213000d,213,d,Support Activities for Mining,1055,14327,1107760,4112462
213000e,213,e,Support Activities for Mining,7878,31066,2413114,9779898
213000f,213,f,Support Activities for Mining,1362,55313,4915017,18916926
213000g,213,g,Support Activities for Mining,322,52681,5509669,21629200
213000h,213,h,Support Activities for Mining,9562,139060,12837800,50326024
213000i,213,i,Support Activities for Mining,154,116449,13132759,52064662
213100a,2131,a,Support Activities for Mining,9716,255509,25970559,102390686
213100b,2131,b,Support Activities for Mining,5537,8245,689205,3082263
213100c,2131,c,Support Activities for Mining,1286,8494,616149,2585173
213100d,2131,d,Support Activities for Mining,1055,14327,1107760,4112462
213100e,2131,e,Support Activities for Mining,7878,31066,2413114,9779898
213100f,2131,f,Support Activities for Mining,1362,55313,4915017,18916926
213100g,2131,g,Support Activities for Mining,322,52681,5509669,21629200
213100h,2131,h,Support Activities for Mining,9562,139060,12837800,50326024
213100i,2131,i,Support Activities for Mining,154,116449,13132759,52064662
213110a,21311,a,Support Activities for Mining,9716,255509,25970559,102390686
213110b,21311,b,Support Activities for Mining,5537,8245,689205,3082263
213110c,21311,c,Support Activities for Mining,1286,8494,616149,2585173
213110d,21311,d,Support Activities for Mining,1055,14327,1107760,4112462
213110e,21311,e,Support Activities for Mining,7878,31066,2413114,9779898
213110f,21311,f,Support Activities for Mining,1362,55313,4915017,18916926
213110g,21311,g,Support Activities for Mining,322,52681,5509669,21629200
213110h,21311,h,Support Activities for Mining,9562,139060,12837800,50326024
213110i,21311,i,Support Activities for Mining,154,116449,13132759,52064662
213111a,213111,a,Drilling Oil and Gas Wells,1508,53277,5405172,20106048
213111b,213111,b,Drilling Oil and Gas Wells,907,1273,99966,476356
213111c,213111,c,Drilling Oil and Gas Wells,161,1051,71410,350841
213111d,213111,d,Drilling Oil and Gas Wells,159,2168,170658,725012
213111e,213111,e,Drilling Oil and Gas Wells,1227,4492,342034,1552209
213111f,213111,f,Drilling Oil and Gas Wells,185,7948,697317,2488831
213111g,213111,g,Drilling Oil and Gas Wells,56,8807,870846,2723108
213111h,213111,h,Drilling Oil and Gas Wells,1468,21247,1910197,6764148
213111i,213111,i,Drilling Oil and Gas Wells,40,32030,3494975,13341900
213112a,213112,a,Support Activities for Oil and Gas Operations,7731,190758,19469508,78203637
213112b,213112,b,Support Activities for Oil and Gas Operations,4398,6612,554564,2454997
213112c,213112,c,Support Activities for Oil and Gas Operations,1042,6876,500545,2070870
213112d,213112,d,Support Activities for Oil and Gas Operations,823,11154,850775,3094983
213112e,213112,e,Support Activities for Oil and Gas Operations,6263,24642,1905884,7620850
213112f,213112,f,Support Activities for Oil and Gas Operations,1094,44088,3926800,15465840
213112g,213112,g,Support Activities for Oil and Gas Operations,253,40267,4284673,17598124
213112h,213112,h,Support Activities for Oil and Gas Operations,7610,108997,10117357,40684814
213112i,213112,i,Support Activities for Oil and Gas Operations,121,81761,9352151,37518823
213113a,213113,a,Support Activities for Coal Mining,158,3154,287575,1435734
213113b,213113,b,Support Activities for Coal Mining,73,106,10923,55102
213113c,213113,c,Support Activities for Coal Mining,23,153,10558,56490
213113d,213113,d,Support Activities for Coal Mining,17,245,16467,64498
213113e,213113,e,Support Activities for Coal Mining,113,504,37948,176090
213113f,213113,f,Support Activities for Coal Mining,28,942,80048,315628
213113g,213113,g,Support Activities for Coal Mining,12,1246,108258,519936
213113h,213113,h,Support Activities for Coal Mining,153,2692,226254,1011654
213113i,213113,i,Support Activities for Coal Mining,5,462,61321,424080
213114a,213114,a,Support Activities for Metal Mining,175,5227,559880,1713343
213114b,213114,b,Support Activities for Metal Mining,84,128,13465,48464
213114c,213114,c,Support Activities for Metal Mining,26,175,19596,51532
213114d,213114,d,Support Activities for Metal Mining,28,351,42606,116945
213114e,213114,e,Support Activities for Metal Mining,138,654,75667,216941
213114f,213114,f,Support Activities for Metal Mining,23,827,89321,263811
213114g,213114,g,Support Activities for Metal Mining,9,1935,207788,637026
213114h,213114,h,Support Activities for Metal Mining,170,3416,372776,1117778
213114i,213114,i,Support Activities for Metal Mining,5,1811,187104,595565
213115a,213115,a,Support Activities for Nonmetallic Minerals (except Fuels) Mining,195,3093,248424,931924
213115b,213115,b,Support Activities for Nonmetallic Minerals (except Fuels) Mining,75,126,10287,47344
213115c,213115,c,Support Activities for Nonmetallic Minerals (except Fuels) Mining,35,239,14040,55440
213115d,213115,d,Support Activities for Nonmetallic Minerals (except Fuels) Mining,30,409,27254,111024
213115e,213115,e,Support Activities for Nonmetallic Minerals (except Fuels) Mining,140,774,51581,213808
213115f,213115,f,Support Activities for Nonmetallic Minerals (except Fuels) Mining,41,1508,121531,382816
213115g,213115,g,Support Activities for Nonmetallic Minerals (except Fuels) Mining,6,426,38104,151006
213115h,213115,h,Support Activities for Nonmetallic Minerals (except Fuels) Mining,187,2708,211216,747630
213115i,213115,i,Support Activities for Nonmetallic Minerals (except Fuels) Mining,8,385,37208,184294
220000a,22,a,Utilities,6772,645214,78714666,733463209
220000b,22,b,Utilities,3651,6417,424208,4161786
220000c,22,c,Utilities,1080,6963,407306,3106812
220000d,22,d,Utilities,562,7384,569578,4288961
220000e,22,e,Utilities,5293,20764,1401092,11557559
220000f,22,f,Utilities,930,42483,4035604,51223871
220000g,22,g,Utilities,343,58348,6317778,83542353
220000h,22,h,Utilities,6566,121595,11754474,146323783
220000i,22,i,Utilities,206,523619,66960192,587139426
221000a,221,a,Utilities,6772,645214,78714666,733463209
221000b,221,b,Utilities,3651,6417,424208,4161786
221000c,221,c,Utilities,1080,6963,407306,3106812
221000d,221,d,Utilities,562,7384,569578,4288961
221000e,221,e,Utilities,5293,20764,1401092,11557559
221000f,221,f,Utilities,930,42483,4035604,51223871
221000g,221,g,Utilities,343,58348,6317778,83542353
221000h,221,h,Utilities,6566,121595,11754474,146323783
221000i,221,i,Utilities,206,523619,66960192,587139426
221100a,2211,a,"Electric Power Generation, Transmission and Distribution",2441,505132,64829274,560907957
221100b,2211,b,"Electric Power Generation, Transmission and Distribution",936,1251,193285,2735055
221100c,2211,c,"Electric Power Generation, Transmission and Distribution",188,1275,124708,1695342
221100d,2211,d,"Electric Power Generation, Transmission and Distribution",217,2973,294157,2720342
221100e,2211,e,"Electric Power Generation, Transmission and Distribution",1341,5499,612150,7150739
221100f,2211,f,"Electric Power Generation, Transmission and Distribution",687,33491,3286818,36676255
221100g,2211,g,"Electric Power Generation, Transmission and Distribution",271,48285,5256697,68342528
221100h,2211,h,"Electric Power Generation, Transmission and Distribution",2299,87275,9155665,112169522
221100i,2211,i,"Electric Power Generation, Transmission and Distribution",142,417857,55673609,448738435
